validation_field_id,validation_field_title,Food_Category,Food_Category_sub,Food_Category_sub_sub,percent
152,BREAKFAST CEREALS,Citrus Fruit,Oranges,NA,NA
152,BREAKFAST CEREALS,Citrus Fruit,Other citrus,Lemons,NA
152,BREAKFAST CEREALS,Citrus Fruit,Other citrus,Other citrus,NA
152,BREAKFAST CEREALS,Coffee,Coffee beans,NA,NA
152,BREAKFAST CEREALS,Dark Chocolate,Chocolate,NA,NA
152,BREAKFAST CEREALS,Dark Chocolate,Cocoa,NA,NA
152,BREAKFAST CEREALS,Eggs,NA,NA,NA
152,BREAKFAST CEREALS,Groundnuts,NA,NA,NA
152,BREAKFAST CEREALS,Maize (Meal),NA,NA,NA
152,BREAKFAST CEREALS,Milk,NA,NA,NA
152,BREAKFAST CEREALS,Milk Chocolate,NA,NA,NA
152,BREAKFAST CEREALS,Mineral,NA,NA,NA
152,BREAKFAST CEREALS,Nuts,Almonds,NA,NA
152,BREAKFAST CEREALS,Nuts,Other nuts,Cashews,NA
152,BREAKFAST CEREALS,Nuts,Other nuts,Hazelnuts,NA
152,BREAKFAST CEREALS,Nuts,Other nuts,Other nuts,NA
152,BREAKFAST CEREALS,Nuts,Other nuts,Pistachios,NA
152,BREAKFAST CEREALS,Nuts,Other nuts,Walnuts,NA
152,BREAKFAST CEREALS,Oatmeal,Oatmeal,NA,NA
152,BREAKFAST CEREALS,Olive Oil,Olive Oil,NA,NA
152,BREAKFAST CEREALS,Onions & Leeks,Onions,NA,NA
152,BREAKFAST CEREALS,Other Food Additive,NA,NA,NA
152,BREAKFAST CEREALS,Other Fruit,Kiwi,NA,NA
152,BREAKFAST CEREALS,Other Fruit,Melon,NA,NA
152,BREAKFAST CEREALS,Other Fruit,Other Fruit,NA,NA
152,BREAKFAST CEREALS,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,NA
152,BREAKFAST CEREALS,Other Fruit,Pear,NA,NA
152,BREAKFAST CEREALS,Other Pulses,Other Dry Pulses,Dry Beans,NA
152,BREAKFAST CEREALS,Other Pulses,Other Dry Pulses,Dry Lentils,NA
152,BREAKFAST CEREALS,Other Vegetables,Cucumbers and squash,Sqash,NA
152,BREAKFAST CEREALS,Other Vegetables,Herbs,NA,NA
152,BREAKFAST CEREALS,Other Vegetables,Lettuce,NA,NA
152,BREAKFAST CEREALS,Other Vegetables,Mushrooms,NA,NA
152,BREAKFAST CEREALS,Other Vegetables,Other Vegetables,Other Vegetables,NA
152,BREAKFAST CEREALS,Other Vegetables,Peppers,NA,NA
152,BREAKFAST CEREALS,Palm Oil,NA,NA,NA
152,BREAKFAST CEREALS,Peas,Other peas,NA,NA
152,BREAKFAST CEREALS,Pig Meat,NA,NA,NA
152,BREAKFAST CEREALS,Potatoes,Potatoes,NA,NA
152,BREAKFAST CEREALS,Potatoes,Sweet potatoes & yams,NA,NA
152,BREAKFAST CEREALS,Rapeseed Oil,NA,NA,NA
152,BREAKFAST CEREALS,Rice,NA,NA,NA
152,BREAKFAST CEREALS,Root Vegetables,Carrots,NA,NA
152,BREAKFAST CEREALS,Root Vegetables,Other Root Vegetables,NA,NA
152,BREAKFAST CEREALS,Salt,NA,NA,NA
152,BREAKFAST CEREALS,Sunflower Oil,NA,NA,NA
152,BREAKFAST CEREALS,Sunflower seeds,NA,NA,NA
152,BREAKFAST CEREALS,Tomatoes,NA,NA,NA
152,BREAKFAST CEREALS,Vitamin,NA,NA,NA
152,BREAKFAST CEREALS,Water,NA,NA,NA
152,BREAKFAST CEREALS,Wheat & Rye (Bread),Bread,NA,NA
152,BREAKFAST CEREALS,Wheat & Rye (Bread),Rye,NA,NA
152,BREAKFAST CEREALS,Wheat & Rye (Bread),Wheat,NA,NA
153,BREAD - DIETARY,Barley (Beer),Barley,NA,0.0271169358608541
153,BREAD - DIETARY,Cane Sugar,NA,NA,0.627598226133731
153,BREAD - DIETARY,Cereals & Oilcrops Misc.,NA,NA,0.353462820699839
153,BREAD - DIETARY,Other Food Additive,NA,NA,3.99973397202211
153,BREAD - DIETARY,Other Pulses,Other Dry Pulses,Dry Beans,1.03629807437876
153,BREAD - DIETARY,Palm Oil,NA,NA,0.295263509198542
153,BREAD - DIETARY,Salt,NA,NA,0.99962123393877
153,BREAD - DIETARY,Water,NA,NA,31.2830119332468
153,BREAD - DIETARY,Wheat & Rye (Bread),Wheat,NA,57.144078627475
153,BREAD - DIETARY,NA,NA,NA,4.23381466704558
154,RICE+SAVOURY NOODLES,Apples,NA,NA,0.00506877666703311
154,RICE+SAVOURY NOODLES,Barley (Beer),Barley,NA,0.0220141300661525
154,RICE+SAVOURY NOODLES,Berries & Grapes,Grapes,NA,0.00143347953755835
154,RICE+SAVOURY NOODLES,Berries & Grapes,Other berries,Cranberry,0.000440205840349229
154,RICE+SAVOURY NOODLES,Bovine Meat (beef herd),NA,NA,0.0124328934727924
154,RICE+SAVOURY NOODLES,Bovine Meat (dairy herd),NA,NA,0.047025442240274
154,RICE+SAVOURY NOODLES,Brassicas,Broccoli and cauliflower,Broccoli,0.079531253577857
154,RICE+SAVOURY NOODLES,Brassicas,Broccoli and cauliflower,Cauliflower,0.292170345229695
154,RICE+SAVOURY NOODLES,Brassicas,Cabbage,NA,0.075890155116707
154,RICE+SAVOURY NOODLES,Brassicas,Other brassicas,Bok Choy,0.0239402414488691
154,RICE+SAVOURY NOODLES,Brassicas,Other brassicas,Other brassicas,0.0108579259235169
154,RICE+SAVOURY NOODLES,"Butter, Cream & Ghee",NA,NA,0.227450968230058
154,RICE+SAVOURY NOODLES,Cane Sugar,NA,NA,1.01097487349573
154,RICE+SAVOURY NOODLES,Cassava,NA,NA,0.105899477733123
154,RICE+SAVOURY NOODLES,Cereals & Oilcrops Misc.,NA,NA,0.355970650199617
154,RICE+SAVOURY NOODLES,Cheese,Hard Cheese,NA,0.000359680744786008
154,RICE+SAVOURY NOODLES,Cheese,Medium Cheese,NA,0.0044588078710749
154,RICE+SAVOURY NOODLES,Cheese,Other Cheese,NA,0.051052046719989
154,RICE+SAVOURY NOODLES,Cheese,Soft Cheese,NA,0.023649708451683
154,RICE+SAVOURY NOODLES,Citrus Fruit,Oranges,NA,0.00187131361690136
154,RICE+SAVOURY NOODLES,Citrus Fruit,Other citrus,Lemons,0.204018820292356
154,RICE+SAVOURY NOODLES,Citrus Fruit,Other citrus,Other citrus,0.0457844814247437
154,RICE+SAVOURY NOODLES,Crustaceans (farmed),Other Crustaceans (farmed),NA,0.00456107914734298
154,RICE+SAVOURY NOODLES,Crustaceans (farmed),Prawn,NA,0.0220795019040847
154,RICE+SAVOURY NOODLES,Crustaceans (farmed),Shrimp,NA,0.000849670183672357
154,RICE+SAVOURY NOODLES,Dark Chocolate,Cocoa,NA,0.00100299046759019
154,RICE+SAVOURY NOODLES,Eggs,NA,NA,0.598862635794968
154,RICE+SAVOURY NOODLES,Fish (farmed),Other farmed fish,NA,0.00916758125065374
154,RICE+SAVOURY NOODLES,Groundnuts,NA,NA,0.00791019546632391
154,RICE+SAVOURY NOODLES,Maize (Meal),NA,NA,0.539104907847505
154,RICE+SAVOURY NOODLES,Milk,NA,NA,0.959076122884984
154,RICE+SAVOURY NOODLES,Mineral,NA,NA,0.0462710585960374
154,RICE+SAVOURY NOODLES,Nuts,Almonds,NA,0.00132061752104769
154,RICE+SAVOURY NOODLES,Nuts,Other nuts,Cashews,0.00217117128366182
154,RICE+SAVOURY NOODLES,Nuts,Other nuts,Other nuts,0.000368308506616997
154,RICE+SAVOURY NOODLES,Nuts,Other nuts,Pistachios,0.00786912039174715
154,RICE+SAVOURY NOODLES,Olive Oil,Olive Oil,NA,0.00668495913939542
154,RICE+SAVOURY NOODLES,Olives,NA,NA,0.00181896170780138
154,RICE+SAVOURY NOODLES,Onions & Leeks,Leeks,NA,0.0224540840065903
154,RICE+SAVOURY NOODLES,Onions & Leeks,Onions,NA,1.22290892799918
154,RICE+SAVOURY NOODLES,Other Food Additive,NA,NA,0.872712427369974
154,RICE+SAVOURY NOODLES,Other Fruit,Other Fruit,NA,0.173136391709753
154,RICE+SAVOURY NOODLES,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.00881874604973996
154,RICE+SAVOURY NOODLES,Other Pulses,Other Dry Pulses,Dry Beans,0.688466611718107
154,RICE+SAVOURY NOODLES,Other Pulses,Other Dry Pulses,Dry Lentils,0.00514446847919345
154,RICE+SAVOURY NOODLES,Other Vegetables,Cucumbers and squash,Sqash,0.136450461992958
154,RICE+SAVOURY NOODLES,Other Vegetables,Green beans,NA,0.0044598889794432
154,RICE+SAVOURY NOODLES,Other Vegetables,Herbs,NA,0.228574999411249
154,RICE+SAVOURY NOODLES,Other Vegetables,Lettuce,NA,0.101788643329969
154,RICE+SAVOURY NOODLES,Other Vegetables,Mushrooms,NA,0.348806330996683
154,RICE+SAVOURY NOODLES,Other Vegetables,Other Vegetables,Other Vegetables,0.108088417296066
154,RICE+SAVOURY NOODLES,Other Vegetables,Peppers,NA,1.25697861858237
154,RICE+SAVOURY NOODLES,Palm Oil,NA,NA,2.43003531125881
154,RICE+SAVOURY NOODLES,Peas,Other peas,NA,0.420912319938919
154,RICE+SAVOURY NOODLES,Pig Meat,NA,NA,0.0348935873291204
154,RICE+SAVOURY NOODLES,Potatoes,Potatoes,NA,0.507635467109373
154,RICE+SAVOURY NOODLES,Potatoes,Sweet potatoes & yams,NA,0.177453834701579
154,RICE+SAVOURY NOODLES,Poultry Meat,Chicken,NA,0.639422583685548
154,RICE+SAVOURY NOODLES,Poultry Meat,Other Poultry Meat,NA,0.00515850824936133
154,RICE+SAVOURY NOODLES,Rapeseed Oil,NA,NA,1.04206204683421
154,RICE+SAVOURY NOODLES,Rice,NA,NA,58.7503215935217
154,RICE+SAVOURY NOODLES,Root Vegetables,Carrots,NA,0.371572402791665
154,RICE+SAVOURY NOODLES,Root Vegetables,Other Root Vegetables,NA,0.583471872011897
154,RICE+SAVOURY NOODLES,Salt,NA,NA,0.548224934634432
154,RICE+SAVOURY NOODLES,Soybean Oil,NA,NA,0.000787843830100143
154,RICE+SAVOURY NOODLES,Sunflower Oil,NA,NA,0.536882098967636
154,RICE+SAVOURY NOODLES,Sunflower seeds,NA,NA,0.00330288037852089
154,RICE+SAVOURY NOODLES,Tomatoes,NA,NA,0.754585862485123
154,RICE+SAVOURY NOODLES,Vitamin,NA,NA,0.00610778418496347
154,RICE+SAVOURY NOODLES,Water,NA,NA,10.8722405959085
154,RICE+SAVOURY NOODLES,Wheat & Rye (Bread),Wheat,NA,9.70454668305093
154,RICE+SAVOURY NOODLES,Wine,Other Wine,NA,0.0193529179059779
154,RICE+SAVOURY NOODLES,Wine,Red wine,NA,0.0040309064590023
154,RICE+SAVOURY NOODLES,Wine,White wine,NA,0.0375658297795318
154,RICE+SAVOURY NOODLES,NA,NA,NA,2.55922855706703
165,PASTE+SPREADS,Apples,NA,NA,NA
165,PASTE+SPREADS,Barley (Beer),Barley,NA,NA
165,PASTE+SPREADS,Berries & Grapes,Grapes,NA,NA
165,PASTE+SPREADS,Bovine Meat (dairy herd),NA,NA,NA
165,PASTE+SPREADS,"Butter, Cream & Ghee",NA,NA,NA
165,PASTE+SPREADS,Cane Sugar,NA,NA,NA
165,PASTE+SPREADS,Cassava,NA,NA,NA
165,PASTE+SPREADS,Cereals & Oilcrops Misc.,NA,NA,NA
165,PASTE+SPREADS,Cheese,Medium Cheese,NA,NA
165,PASTE+SPREADS,Cheese,Soft Cheese,NA,NA
165,PASTE+SPREADS,Citrus Fruit,Other citrus,Lemons,NA
165,PASTE+SPREADS,Citrus Fruit,Other citrus,Other citrus,NA
165,PASTE+SPREADS,Crustaceans (farmed),Other Crustaceans (farmed),NA,NA
165,PASTE+SPREADS,Eggs,NA,NA,NA
165,PASTE+SPREADS,Fish (farmed),Other farmed fish,NA,NA
165,PASTE+SPREADS,Fish (farmed),Trout & salmon,Salmon,NA
165,PASTE+SPREADS,Maize (Meal),NA,NA,NA
165,PASTE+SPREADS,Milk,NA,NA,NA
165,PASTE+SPREADS,Olive Oil,Olive Oil,NA,NA
165,PASTE+SPREADS,Olives,NA,NA,NA
165,PASTE+SPREADS,Onions & Leeks,Onions,NA,NA
165,PASTE+SPREADS,Other Food Additive,NA,NA,NA
165,PASTE+SPREADS,Other Fruit,Other Fruit,NA,NA
165,PASTE+SPREADS,Other Pulses,Other Dry Pulses,Dry Beans,NA
165,PASTE+SPREADS,Other Vegetables,Herbs,NA,NA
165,PASTE+SPREADS,Other Vegetables,Lettuce,NA,NA
165,PASTE+SPREADS,Other Vegetables,Mushrooms,NA,NA
165,PASTE+SPREADS,Other Vegetables,Other Vegetables,Other Vegetables,NA
165,PASTE+SPREADS,Other Vegetables,Peppers,NA,NA
165,PASTE+SPREADS,Palm Oil,NA,NA,NA
165,PASTE+SPREADS,Pig Meat,NA,NA,NA
165,PASTE+SPREADS,Potatoes,Potatoes,NA,NA
165,PASTE+SPREADS,Poultry Meat,Chicken,NA,NA
165,PASTE+SPREADS,Rapeseed Oil,NA,NA,NA
165,PASTE+SPREADS,Root Vegetables,Carrots,NA,NA
165,PASTE+SPREADS,Root Vegetables,Other Root Vegetables,NA,NA
165,PASTE+SPREADS,Salt,NA,NA,NA
165,PASTE+SPREADS,Sunflower Oil,NA,NA,NA
165,PASTE+SPREADS,Tomatoes,NA,NA,NA
165,PASTE+SPREADS,Water,NA,NA,NA
165,PASTE+SPREADS,Wheat & Rye (Bread),Wheat,NA,NA
165,PASTE+SPREADS,Wine,Other Wine,NA,NA
165,PASTE+SPREADS,Wine,Red wine,NA,NA
165,PASTE+SPREADS,Wine,White wine,NA,NA
166,PASTA-CANNED,Apples,NA,NA,0.00260336971125737
166,PASTA-CANNED,Barley (Beer),Barley,NA,0.0013314681643063
166,PASTA-CANNED,Berries & Grapes,Other berries,Other berries,0.00103673103899802
166,PASTA-CANNED,Bovine Meat (dairy herd),NA,NA,1.39665247225579
166,PASTA-CANNED,Brassicas,Broccoli and cauliflower,Broccoli,0.00530812307638109
166,PASTA-CANNED,Brassicas,Broccoli and cauliflower,Cauliflower,0.00350673799778547
166,PASTA-CANNED,"Butter, Cream & Ghee",NA,NA,0.454113637180304
166,PASTA-CANNED,Cane Sugar,NA,NA,2.95139975619846
166,PASTA-CANNED,Cassava,NA,NA,0.00225371351737549
166,PASTA-CANNED,Cereals & Oilcrops Misc.,NA,NA,0.139601504104515
166,PASTA-CANNED,Cheese,Hard Cheese,NA,0.0324436099252741
166,PASTA-CANNED,Cheese,Medium Cheese,NA,0.94783098550648
166,PASTA-CANNED,Cheese,Other Cheese,NA,0.350260306628917
166,PASTA-CANNED,Cheese,Soft Cheese,NA,0.661938251894741
166,PASTA-CANNED,Citrus Fruit,Other citrus,Lemons,0.0411393578681341
166,PASTA-CANNED,Eggs,NA,NA,0.355239957290318
166,PASTA-CANNED,Maize (Meal),NA,NA,2.14403829671895
166,PASTA-CANNED,Milk,NA,NA,1.68690975992551
166,PASTA-CANNED,Mineral,NA,NA,0.182558830531994
166,PASTA-CANNED,Oatmeal,Oatmeal,NA,0.042501894269433
166,PASTA-CANNED,Olive Oil,Olive Oil,NA,0.061669146691281
166,PASTA-CANNED,Onions & Leeks,Leeks,NA,1.71739832603541e-05
166,PASTA-CANNED,Onions & Leeks,Onions,NA,0.710325907366663
166,PASTA-CANNED,Other Food Additive,NA,NA,2.39089710652455
166,PASTA-CANNED,Other Fruit,Other Fruit,NA,0.00199720224645944
166,PASTA-CANNED,Other Pulses,Other Dry Pulses,Dry Beans,1.78534576773486
166,PASTA-CANNED,Other Vegetables,Cucumbers and squash,Sqash,0.0209401094752186
166,PASTA-CANNED,Other Vegetables,Herbs,NA,0.300614160087207
166,PASTA-CANNED,Other Vegetables,Lettuce,NA,0.0167452173585201
166,PASTA-CANNED,Other Vegetables,Mushrooms,NA,0.180090604327845
166,PASTA-CANNED,Other Vegetables,Other Vegetables,Other Vegetables,0.0241183319504741
166,PASTA-CANNED,Other Vegetables,Peppers,NA,0.493844154966485
166,PASTA-CANNED,Palm Oil,NA,NA,0.0310104733738263
166,PASTA-CANNED,Peas,Other peas,NA,0.0514173835576111
166,PASTA-CANNED,Pig Meat,NA,NA,0.322488331636324
166,PASTA-CANNED,Potatoes,Potatoes,NA,0.145099152382888
166,PASTA-CANNED,Potatoes,Sweet potatoes & yams,NA,0.194817516735145
166,PASTA-CANNED,Poultry Meat,Chicken,NA,0.0281734386097904
166,PASTA-CANNED,Rapeseed Oil,NA,NA,0.516918903007646
166,PASTA-CANNED,Rice,NA,NA,0.170348273223349
166,PASTA-CANNED,Root Vegetables,Carrots,NA,0.255464716305099
166,PASTA-CANNED,Root Vegetables,Other Root Vegetables,NA,0.604923431019053
166,PASTA-CANNED,Salt,NA,NA,0.635639612460499
166,PASTA-CANNED,Sunflower Oil,NA,NA,0.119635871592667
166,PASTA-CANNED,Tomatoes,NA,NA,30.4632816146983
166,PASTA-CANNED,Vitamin,NA,NA,0.082679847045919
166,PASTA-CANNED,Water,NA,NA,26.6878956628778
166,PASTA-CANNED,Wheat & Rye (Bread),Bread,NA,0.0490162786459026
166,PASTA-CANNED,Wheat & Rye (Bread),Wheat,NA,13.1884545844402
166,PASTA-CANNED,Wine,Other Wine,NA,0.0102941913531588
166,PASTA-CANNED,Wine,Red wine,NA,0.0669650241536302
166,PASTA-CANNED,Wine,White wine,NA,0.0281345912408467
166,PASTA-CANNED,NA,NA,NA,8.95806745512258
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Animal Fats,NA,NA,0.00215968119252957
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Apples,NA,NA,0.075486643419605
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Barley (Beer),Barley,NA,0.0789116598459368
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Barley (Beer),Beer,NA,0.0055058366044846
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Beet Sugar,NA,NA,0.000845598063044451
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Berries & Grapes,Grapes,NA,0.0123486330261594
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Berries & Grapes,Other berries,Other berries,0.00952011520548363
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Bovine Meat (beef herd),NA,NA,0.450173460021218
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Bovine Meat (dairy herd),NA,NA,9.55799013983792
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Brassicas,Broccoli and cauliflower,Broccoli,0.0038097856699791
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Brassicas,Broccoli and cauliflower,Cauliflower,0.123852407878249
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Brassicas,Cabbage,NA,0.158564395775287
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Brassicas,Other brassicas,Other brassicas,0.00464373761407804
167,AMBIENT HOT MEAT/SOYA/VEG PROD,"Butter, Cream & Ghee",NA,NA,0.733943952842425
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cane Sugar,NA,NA,1.20524400528508
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cassava,NA,NA,0.0380770016935246
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cereals & Oilcrops Misc.,NA,NA,0.188602054032018
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cheese,Hard Cheese,NA,0.0374715860230716
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cheese,Medium Cheese,NA,0.0204445709495729
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cheese,Other Cheese,NA,0.00426024437745585
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Cheese,Soft Cheese,NA,0.0268756438564836
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Citrus Fruit,Oranges,NA,0.00387191208346868
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Citrus Fruit,Other citrus,Lemons,0.126915058203593
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Citrus Fruit,Other citrus,Other citrus,0.0313400645885717
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Crustaceans (farmed),Shrimp,NA,0.00115468898911327
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Dark Chocolate,Cocoa,NA,0.0457442595229178
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Eggs,NA,NA,0.0541619466719321
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Fish (farmed),Other farmed fish,NA,0.014088240298702
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Groundnuts,NA,NA,0.00206357239024712
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Lamb & Mutton,NA,NA,0.590430087746844
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Maize (Meal),NA,NA,1.67042834744011
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Milk,NA,NA,0.779970850779502
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Mineral,NA,NA,0.0315760288886106
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Nuts,Almonds,NA,0.0470542756030323
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Nuts,Other nuts,Cashews,0.0527549237900477
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Oatmeal,Oatmeal,NA,0.031061620173202
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Olive Oil,Olive Oil,NA,0.00735813574061682
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Olives,NA,NA,0.000480149632409847
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Onions & Leeks,Leeks,NA,0.0309119536586939
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Onions & Leeks,Onions,NA,5.183160185626
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Food Additive,NA,NA,1.45765803208104
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Fruit,Other Fruit,NA,0.626146513186871
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Fruit,"Peaches, apricots, nectarines, and plums",NA,0.0777083687775987
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Pulses,Other Dry Pulses,Dry Beans,5.61986055604098
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Pulses,Other Dry Pulses,Dry Lentils,0.955345829222276
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Cucumbers and squash,Sqash,0.118542983084404
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Herbs,NA,0.890893750892729
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Lettuce,NA,0.130821034720516
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Mushrooms,NA,0.321665576268333
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Other Vegetables,Other Vegetables,0.984552059523146
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Other Vegetables,Peppers,NA,2.40846918374891
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Palm Oil,NA,NA,0.374487765709368
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Peas,Other peas,NA,0.392690465411256
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Pig Meat,NA,NA,5.98869763589269
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Potatoes,Potatoes,NA,1.45120284084804
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Potatoes,Sweet potatoes & yams,NA,0.192208540576707
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Poultry Meat,Chicken,NA,11.2415398924464
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Poultry Meat,Other Poultry Meat,NA,0.00268921546171195
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Poultry Meat,Turkey,NA,0.378142647328592
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Rapeseed Oil,NA,NA,0.981529270392367
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Rice,NA,NA,0.868611762520505
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Root Vegetables,Carrots,NA,1.78486766942418
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Root Vegetables,Other Root Vegetables,NA,1.49000803103985
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Salt,NA,NA,1.09848854332058
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Soybean Oil,NA,NA,0.0142446899232855
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Sunflower Oil,NA,NA,0.263912787084392
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Tofu,NA,NA,0.242985013323171
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Tomatoes,NA,NA,11.0052360873581
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Vitamin,NA,NA,0.00954245546740812
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Water,NA,NA,20.1238483613241
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Wheat & Rye (Bread),Bread,NA,0.00525923190215649
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Wheat & Rye (Bread),Wheat,NA,2.89104145468377
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Wine,Other Wine,NA,0.0108399887176229
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Wine,Red wine,NA,0.145633805377203
167,AMBIENT HOT MEAT/SOYA/VEG PROD,Wine,White wine,NA,0.0419584008358158
167,AMBIENT HOT MEAT/SOYA/VEG PROD,NA,NA,NA,3.96541210104251
168,INSTANT MASHED POTATOES,Berries & Grapes,Grapes,NA,0.00618489272539719
168,INSTANT MASHED POTATOES,Brassicas,Cabbage,NA,0.151278619336611
168,INSTANT MASHED POTATOES,"Butter, Cream & Ghee",NA,NA,2.80432466748397
168,INSTANT MASHED POTATOES,Cane Sugar,NA,NA,0.431367387526626
168,INSTANT MASHED POTATOES,Cereals & Oilcrops Misc.,NA,NA,0.377495810312425
168,INSTANT MASHED POTATOES,Cheese,Medium Cheese,NA,0.51132024707447
168,INSTANT MASHED POTATOES,Cheese,Other Cheese,NA,0.396421963707946
168,INSTANT MASHED POTATOES,Citrus Fruit,Other citrus,Lemons,0.000149066608387035
168,INSTANT MASHED POTATOES,Eggs,NA,NA,0.250942898442793
168,INSTANT MASHED POTATOES,Maize (Meal),NA,NA,0.190081235196114
168,INSTANT MASHED POTATOES,Milk,NA,NA,4.40595812594875
168,INSTANT MASHED POTATOES,Mineral,NA,NA,0.0091603693447563
168,INSTANT MASHED POTATOES,Onions & Leeks,Leeks,NA,0.0332697954264558
168,INSTANT MASHED POTATOES,Onions & Leeks,Onions,NA,1.67578101002135
168,INSTANT MASHED POTATOES,Other Food Additive,NA,NA,1.80270400214449
168,INSTANT MASHED POTATOES,Other Fruit,Other Fruit,NA,0.810295429676228
168,INSTANT MASHED POTATOES,Other Pulses,Other Dry Pulses,Dry Beans,0.0332697954264558
168,INSTANT MASHED POTATOES,Other Vegetables,Herbs,NA,0.0540793405664011
168,INSTANT MASHED POTATOES,Other Vegetables,Lettuce,NA,0.0648336940014047
168,INSTANT MASHED POTATOES,Other Vegetables,Other Vegetables,Other Vegetables,2.76144963561657
168,INSTANT MASHED POTATOES,Other Vegetables,Peppers,NA,0.163483753791268
168,INSTANT MASHED POTATOES,Palm Oil,NA,NA,2.49717036395101
168,INSTANT MASHED POTATOES,Peas,Other peas,NA,0.00459113888205965
168,INSTANT MASHED POTATOES,Pig Meat,NA,NA,0.00778301546569595
168,INSTANT MASHED POTATOES,Potatoes,Potatoes,NA,48.8795709945232
168,INSTANT MASHED POTATOES,Potatoes,Sweet potatoes & yams,NA,1.27870296662585
168,INSTANT MASHED POTATOES,Rapeseed Oil,NA,NA,0.168158945069977
168,INSTANT MASHED POTATOES,Rice,NA,NA,0.0257804030187031
168,INSTANT MASHED POTATOES,Root Vegetables,Carrots,NA,0.0665395908529116
