,kgCO2_per_item,exp_extinctions_per_item,scarcity_weighted_water_use_litres_per_item,exp_extinctions_per_item_err
811284,0.15912420166690405,1.622522531419145e-12,12.140792549566331,2.1207160037429866e-13
945330,4.518498270365391,1.0981744942435987e-10,18.57968351155142,2.8904032639102157e-13
10763,0.26138585218061994,8.350697619981838e-12,3.068102630108099,8.721729823474348e-15
160057,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
476432,0.14901891284377394,3.9234107869830575e-12,1.0102407330389835,2.100145564399931e-15
524207,0.743346100911417,2.5213663345927324e-11,10.617226842599756,5.742236057769218e-14
526129,0.04178235680211133,9.591912838150744e-13,0.6611900793804246,2.5114080558309475e-16
528244,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
972456,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
167492,0.6685999290665553,2.605476211525184e-11,5.941653646054693,5.4627832814377175e-14
539495,0.26138585218061994,8.350697619981838e-12,3.068102630108099,8.721729823474348e-15
471955,0.10466342941801778,6.956477277674327e-13,2.5554442406549955,1.0030249295669386e-13
253314,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
253819,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
74311,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
256852,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
310982,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
208013,0.33511400367864097,5.549704908464574e-12,2.2039130734500363,5.041263236227835e-15
643602,0.1519237571128205,3.562643185427127e-12,1.3877333296177077,4.001344939858126e-15
949954,0.30653447460264355,1.0397386946773658e-11,4.378237873236992,9.764669669922677e-15
885606,3.8120605957433016,5.575295620772185e-11,14.756337637875937,1.338887027743954e-13
36975,0.5364353305546284,1.8195427156854294e-11,7.6619162781647585,2.9904300864138966e-14
344283,2.1927949568649616,5.398019736952757e-11,9.358245951392783,8.863811687142744e-14
253816,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
260119,0.36784136952317115,1.2476864336128707e-11,5.253885447884386,1.4061124324689035e-14
767962,0.2225223757536803,2.9937951879752634e-11,16.65850656690623,1.0092215877172851e-11
476771,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
995510,2.769584517690221,5.155547296620455e-11,9.769485871201121,1.169766397786779e-13
270446,3.8120605957433016,5.575295620772185e-11,14.756337637875937,1.338887027743954e-13
143519,0.22849727046123292,3.313259147358514e-11,4.226762647067995,1.1660741946487834e-13
934550,1.8836085128363595,5.5943418580858736e-11,30.079901834159298,3.139626343914952e-13
76044,0.42054734687546463,2.3111187532848463e-10,2.6700958563777166,4.874837576040699e-13
789518,0.33483577768730655,1.9891741100531046e-11,3.1083050219363138,1.6220934607124712e-14
257196,0.37245638720187485,7.581576637244977e-12,9.961507991260504,4.051773033742616e-14
518566,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
197194,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
273226,0.7578826408874517,7.02908128674685e-11,2.669240671929589,1.0345207716977839e-13
256460,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
575252,0.16453785197371454,6.691470486619515e-12,4.081926919859733,1.517604711378935e-14
299792,1.4255269743470682,3.2962550589523577e-10,1.7796146936897657,4.186441137710537e-13
170572,0.07941937267425159,1.8334464516887042e-11,2.766117992301976,1.5207393031337908e-14
191377,4.025066785915497,1.0035098068062153e-10,30.432899134356727,5.956139952983202e-12
87460,3.882698075050676,3.5054765303706447e-11,12.108970149281395,4.550116828346667e-12
845159,0.8613437474627735,3.5960327191208616e-10,20.143647714844604,1.1585601311390354e-10
162938,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
186027,0.6685999290665553,2.605476211525184e-11,5.941653646054693,5.4627832814377175e-14
253317,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
253558,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
515190,0.5401620949632786,1.7129233926729366e-11,6.909386783301183,3.6132545076296016e-14
270364,0.12153647136673668,3.85407763351407e-12,1.5546120262427394,1.829210094487448e-15
487473,0.4051215712224599,1.2846925445046987e-11,5.182040087475886,2.0324556605416444e-14
12132,2.769584517690221,5.155547296620455e-11,9.769485871201121,1.169766397786779e-13
136730,2.4926260659211996,4.639992566958406e-11,8.792537284081003,9.475107822072889e-14
208546,,,,
216983,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
254207,0.229900855951978,7.798040210080045e-12,3.2836784049277252,5.492626689331335e-15
266108,0.12153647136673668,3.85407763351407e-12,1.5546120262427394,1.829210094487448e-15
916737,,,,
940723,0.644993073645888,2.1544333419955238e-13,3.106914826710233,4.1173933426164725e-14
322706,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
27185,4.518498270365391,1.0981744942435987e-10,18.57968351155142,2.8904032639102157e-13
178238,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
512743,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
250038,0.14811864956901724,4.732061984656397e-12,1.7385914903945838,2.8006443544267637e-15
863890,0.6705558058825034,3.782952598040726e-11,4.96546728665301,1.086542853144424e-13
687956,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
196990,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
649875,0.3125341421183693,7.514252353083448e-13,4.09511472553992,2.2251523396617158e-13
826757,1.8571272344795358,1.6083459656185082e-10,4.25605730030524,3.8504699545004704e-13
196947,6.8524842402030135,1.686881167797739e-10,29.244518598102545,8.656066100725403e-13
489828,0.7843449606808996,1.3061098980149356e-11,15.090752395423213,4.818425722785616e-14
915485,0.12198006435095497,3.89699222265817e-12,1.4317812273837682,1.8993989393343843e-15
256257,0.30457356038463085,7.2649088531719825e-12,1.8708380149612753,1.0411919158669649e-14
70120,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
88887,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
876483,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
884089,2.9266250275064833,4.5290536974426586e-11,9.205893622319055,1.148978764845293e-13
129177,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
240013,0.5340709958356236,3.0129710957846364e-11,3.954796953971432,6.892471697446779e-14
256234,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
490806,0.4568603405769483,1.0897363279758106e-11,2.806257022441932,2.3426818107007047e-14
67360,0.36033823809109433,5.164703024463027e-11,13.481266845344363,2.8312880173915955e-13
264310,5.902679422784513,4.79145734295619e-11,20.8792903847221,1.9641983298596637e-11
637021,4.74439561877371,5.834693026956976e-11,19.941814693470217,1.4118188491890678e-13
518707,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
207032,0.24069597446395857,9.379714361490577e-12,2.138995312579668,7.079767132743136e-15
267702,0.06835596460429956,5.3252500936363725e-12,0.5346488580455702,4.3279108560001656e-15
249016,0.38575707873905474,1.793135158826658e-11,2.708224735327911,3.1388252203408546e-14
779587,2.6039440112771444,6.410148437631412e-11,11.11291706727895,1.2499359449447448e-13
954682,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
973244,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
58108,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
207254,0.9469577800838921,2.248829209556696e-11,6.82997783559898,4.651147440056905e-14
546539,0.8943490145236728,2.123894253470215e-11,6.450534622510136,4.1487086733840876e-14
990435,0.13940578782966306,4.453705397323642e-12,1.6363214027243151,2.4808475942326873e-15
30940,0.9893206074164341,4.6936655790768584e-11,12.053256087582003,3.333375744674323e-13
7249,0.1632379002237098,7.744548205476673e-12,1.9887872544510024,9.075115464875582e-15
151869,0.1632379002237098,7.744548205476673e-12,1.9887872544510024,9.075115464875582e-15
248246,0.14457152041799848,6.350152120709405e-12,4.490547440863079,5.9020790336083255e-15
69033,0.3506882533991425,1.6301228716605983e-11,2.4620224866617315,2.5940704300337623e-14
117520,0.2326721420450416,2.69037389934394e-11,1.399562919833223,2.7689742476596118e-14
969523,0.17052709410811204,6.17829838241535e-12,7.073410710086075,6.110353571858257e-13
161200,0.9893206074164341,4.6936655790768584e-11,12.053256087582003,3.333375744674323e-13
76735,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
272775,1.3730641648874002,2.1248643999015048e-11,4.319064628973459,2.5290621583120977e-14
273251,1.0958728076566064,1.6959011642406206e-11,3.447140783687719,1.611009640398038e-14
768826,2.048933051572164,3.4585032042408503e-10,11.352858801131154,4.428100685729432e-12
990430,0.9048707676357209,2.1488812446875228e-11,6.526423265127923,4.2468995637853205e-14
141595,0.19263953661211844,1.500752299115811e-11,1.5067376908557006,3.43729118398057e-14
879245,5.268295090203014,6.737485706543604e-11,9.414073108885834,2.839559861228124e-13
65228,0.43836031674892884,2.0376535895757706e-11,3.0775281083271797,4.05323504692781e-14
108014,0.6045844423491454,9.19834392707876e-12,4.309996517739112,1.8731192353430505e-14
271558,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
297051,0.22138277916067692,5.276154559888536e-11,1.3425712292061478,6.130478447097939e-14
111087,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
810854,0.14689110243936293,2.1299523090161794e-11,2.7172045588294096,4.8189800901301376e-14
267477,0.7891314834032448,1.874024341297233e-11,5.691648196332474,3.229963500039486e-14
235503,,,,
281318,0.3485144695741607,1.1134263493309033e-11,4.090803506810815,1.550529746395434e-14
258537,1.5152032317116022,1.0515622732155503e-10,26.900319139235776,1.4083279418675414e-12
147032,0.19263953661211844,1.500752299115811e-11,1.5067376908557006,3.43729118398057e-14
82882,5.222327474798705,6.90892505963633e-11,15.974067819207797,2.0014294408572979e-13
237115,2.238780354793927,5.511965192622993e-11,9.032587682793638,2.247461363276457e-12
513314,0.26138585218061994,8.350697619981838e-12,3.068102630108099,8.721729823474348e-15
636271,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
254670,11.385584959599337,1.8541201396936198e-10,19.027610147688282,9.301786908434659e-13
264811,0.15683151130837145,5.010418571989082e-12,1.8408615780648567,3.1398227364507374e-15
266352,1.3213435547601624,1.7555867069789856e-11,5.111545430484574,1.3822816800125876e-14
576956,0.4234450805326061,1.3528130144370647e-11,4.970326260775146,2.2889307748726328e-14
280804,0.12428357200781787,9.6822728975213e-12,0.9720888328101295,1.4307143325621402e-14
65198,0.2630161900493559,1.2225921537454214e-11,1.8465168649962964,1.4591646168939537e-14
288506,4.518498270365391,1.0981744942435987e-10,18.57968351155142,2.8904032639102157e-13
999431,0.2336374149308134,1.2839548629360234e-10,1.4833865868765042,1.504579498777988e-13
535640,2.9513397113922566,2.395728671478095e-11,10.43964519236105,4.910495824649159e-12
221986,0.14015183413103455,3.235493738274192e-11,4.88138469229765,4.7358663419391887e-14
363481,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
363499,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
278375,0.21877389948285847,5.259976647158413e-13,2.866580307877944,1.0903246464342406e-13
282825,0.20963760041036486,2.4181451201780247e-12,14.517102753903647,5.34759161370377e-13
828991,0.2912077508725103,9.87751759943517e-12,4.159325979575124,8.812614377105356e-15
860567,4.28768843149176,9.91111674161498e-11,7.5095501945079395,2.84287953901814e-13
295488,0.5079346751451365,5.2695908270268825e-11,5.009975379339076,1.0918545602902469e-13
535504,1.4835305439878492,8.369364154957495e-11,10.985547094365147,5.318265198647343e-13
96845,6.8524842402030135,1.686881167797739e-10,29.244518598102545,8.656066100725403e-13
525957,6.8524842402030135,1.686881167797739e-10,29.244518598102545,8.656066100725403e-13
139782,0.8781336516900675,1.1074081151938576e-10,4.9995737154054725,4.311699918857515e-13
270914,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
285819,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
832489,0.2630161900493559,1.2225921537454214e-11,1.8465168649962964,1.4591646168939537e-14
671545,3.628431817971699,1.531246095878327e-10,33.29298673890936,7.78149742956984e-11
960472,0.14417060456485173,1.1132401120689334e-11,2.1453810029969205,1.56570664255965e-13
80696,0.46449190722841077,7.500940638148202e-12,2.2145792875564414,2.3584179024595142e-15
563258,0.31980223840386357,7.628154295830559e-12,1.964379915709347,1.1479140872433266e-14
40153,0.04448354474399815,1.9538929602181976e-12,1.381706904880933,5.587767132409934e-16
117661,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
539535,0.5461926371476953,1.9244993060181757e-10,3.232990241599146,5.931190699571667e-13
117614,0.274116204346167,6.538417967854513e-12,1.68375421346514,8.43365451852204e-15
151665,0.17425723478707814,5.5671317466545255e-12,2.04540175340539,3.876324365988565e-15
270860,0.8417402489634593,1.998959297383736e-11,6.0710914094213155,3.674980693378303e-14
295850,8.07664933071578,1.3152664740951618e-10,13.497710948516357,4.680779078171182e-13
362414,8.07664933071578,1.3152664740951618e-10,13.497710948516357,4.680779078171182e-13
616392,6.705443824283206,5.4430955415982314e-11,23.718873877044302,2.5347900878905762e-11
92440,0.9794274013422681,4.64672892328608e-11,11.93272352670616,3.267041567355293e-13
316302,1.5406278875785755,1.3114779208525844e-10,3.2480820425277286,9.805671914230785e-12
314756,0.47081526920796646,3.671579228045475e-11,36.7635104918606,2.2519400189538253e-13
346970,0.2867149117009591,7.066823058196438e-11,0.4611171754834669,1.1397795746028503e-12
557878,0.04243520737137047,6.153195559379786e-12,0.7849702058840381,4.0217660999107954e-15
681854,0.5408877929772857,9.24967375733655e-12,1.7829057308176162,5.312951632629286e-15
68322,0.5364353305546284,1.8195427156854294e-11,7.6619162781647585,2.9904300864138966e-14
106384,2.3854067778196364,2.9066868479062506e-11,10.093815513380207,3.204966377310823e-13
187825,0.3215517353240053,2.5031929977849036e-11,5.803606637297464,4.5403232685646174e-14
274958,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
310258,5.692792479799663,9.270600698468094e-11,9.51380507384412,2.325446727108658e-13
162703,0.9893206074164341,4.6936655790768584e-11,12.053256087582003,3.333375744674323e-13
31756,0.5266077200664406,8.720964856158807e-12,3.4632919725643565,1.2448833705787428e-14
119675,0.27025367856832094,3.873527268347266e-11,10.110950134008258,1.5925995097827695e-13
119702,0.27025367856832094,3.873527268347266e-11,10.110950134008258,1.5925995097827695e-13
292138,0.43141461177528206,2.4497068867583985e-11,8.9621871878044,5.0621724436243257e-14
543673,1.13656882268022,7.023080176746011e-11,7.689661973454291,2.7960721771905085e-13
470885,0.7488903923209002,1.6583464421242545e-12,24.143256732807345,2.2660971087348235e-13
507889,0.7343980509170576,2.0034236033729582e-11,3.6149866359579104,6.0601936482875e-14
527982,1.234004405574161,1.0019788264577346e-11,4.365525002347976,4.293937874453916e-13
883664,0.2912077508725103,9.87751759943517e-12,4.159325979575124,8.812614377105356e-15
947990,0.6130689492052904,2.0794773893547826e-11,8.756475746474017,3.9058678679691856e-14
236681,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
248986,0.07120946611141601,4.0172947943795025e-12,0.5273062605295107,1.2253283017683028e-15
563522,,,,
645135,0.3563497728724407,6.778381116828326e-11,4.399947745705801,3.535737346870445e-13
923819,0.24640282583456308,3.31508052522139e-11,18.44624873506202,1.2374581604636288e-11
111539,0.312750152889571,4.9042910531042004e-11,14.77689732865303,2.7187212900124604e-13
156981,0.37991625128677126,5.111357638006548e-11,28.441352675205756,2.941811885672039e-11
160843,0.5902679422784514,4.79145734295619e-12,2.0879290384722102,1.9641983298596641e-13
177281,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
788676,0.8790489931905939,2.2852106048786387e-11,7.02413526889399,2.205212723737447e-13
905379,0.229900855951978,7.798040210080045e-12,3.2836784049277252,5.492626689331335e-15
969604,0.4304153699240885,1.3750815414236656e-11,5.052142330911354,2.364906732445977e-14
139248,0.11273636255255201,2.995469095814254e-11,1.2504515909438294,1.8214751870748465e-14
279601,0.4299969846379687,6.814395283179972e-11,2.7467710264106553,2.6088611224625926e-13
33082,10.05816573642481,8.164643312397347e-11,35.57831081556646,5.7032776977537965e-11
143081,0.4748575125094189,3.2162229838248913e-10,9.60557275377739,1.1965432520878615e-12
146991,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
255709,0.17602724455049357,5.23119879526993e-11,1.0550864950027474,5.634322502867966e-14
260392,0.312750152889571,4.9042910531042004e-11,14.77689732865303,2.7187212900124604e-13
273802,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
475862,1.78328523386137,2.953235826290173e-11,11.727965998002135,1.427564861065038e-13
492590,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
527617,0.6525479346993747,2.909130000595474e-11,20.520946644233447,3.9250932805402385e-12
708234,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
877798,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
930839,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
948130,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
992868,0.3286986720843193,3.933490403104293e-12,4.180791193022638,5.031854936291041e-15
63382,0.3209614287259996,7.440512680364541e-11,8.415083320331275,1.1367701573531553e-11
273639,0.49244105030626695,3.417577387950526e-11,8.742603720251616,1.487546388597583e-13
275270,0.1533164086407095,3.494864727684404e-12,16.291613924850314,8.872823118589179e-13
285805,0.1827441362307773,4.358945311903044e-12,1.1225028089767524,3.748290897120933e-15
350156,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
469248,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
537800,0.12261284557783013,4.8654202476745065e-11,0.7230508437107741,3.8338677666317115e-14
539791,2.286940767854127,3.038515454386707e-11,8.846905552761763,4.1407106538838605e-14
544160,0.20610843531060274,6.732671652383515e-12,1.7766268193006618,1.9828130665765666e-14
84303,0.7818753822239303,1.2260727632760502e-10,36.94224332163268,1.6992008062577907e-12
85185,0.7013584230314516,1.0190094907749223e-11,3.413217622848341,5.042171840339641e-14
158115,0.42710409391858617,3.8243433890676004e-11,3.6485593636227285,9.229206453066042e-14
270041,2.7085778875920057,6.539204300607692e-10,2.8952118390852575,1.5575209434290506e-12
684703,1.7199879385518797,2.7257581132720075e-10,10.987084105642694,4.1741777959401966e-12
882961,0.1827441362307773,4.358945311903044e-12,1.1225028089767524,3.748290897120933e-15
16299,0.12078895987773505,3.2094311740867104e-11,1.3397695617255274,2.090979168835932e-14
173726,4.518498270365391,1.0981744942435987e-10,18.57968351155142,2.8904032639102157e-13
177481,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
218521,0.2674399716266216,1.0421904846100689e-11,2.376661458421857,8.740453250300254e-15
221461,0.2912077508725103,9.87751759943517e-12,4.159325979575124,8.812614377105356e-15
231570,0.14413529523643728,2.0658812097852047e-11,5.392506738137727,4.5300608278265274e-14
231883,0.14413529523643728,2.0658812097852047e-11,5.392506738137727,4.5300608278265274e-14
480214,0.07213251449659051,2.064890669517922e-12,0.8747183549806835,7.162196069752382e-16
684937,2.769584517690221,5.155547296620455e-11,9.769485871201121,1.169766397786779e-13
2289,0.2219311518379865,2.0319168459026677e-11,1.2775815088777167,1.2720746464950127e-14
202768,0.3909376911119645,6.130363816380255e-11,18.471121660816316,4.248002015644477e-13
204435,0.3909376911119645,6.130363816380255e-11,18.471121660816316,4.248002015644477e-13
255666,0.5883679375785688,2.292819066142163e-11,5.2286552085281315,4.230379373145369e-14
258129,0.39506767405373555,9.706530803060955e-12,2.186534682665925,8.463554274320564e-15
271156,0.39506767405373555,9.706530803060955e-12,2.186534682665925,8.463554274320564e-15
547360,0.7181014364542389,1.1892224803852941e-11,4.7226708716786785,2.3148657717373412e-14
679998,0.6685947329884245,2.7898209882304286e-11,13.738875559380778,7.477212536721887e-14
940999,0.30457356038463085,7.2649088531719825e-12,1.8708380149612753,1.0411919158669649e-14
971372,0.7889479162985363,3.074461929599719e-11,7.0111513023445475,7.606379441073893e-14
147981,0.23784986796476412,9.98409874202635e-11,1.516829805462369,1.1739118365525393e-13
165360,3.143478427578401,5.85154618166422e-11,11.088366463813275,1.5069223177888743e-13
198117,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
990806,0.36295792368511,9.198975274394352e-12,1.7804801483270531,6.8144251143894365e-15
109120,2.672468853679173,6.578836554411179e-11,11.405362253259971,1.316587653920328e-13
114611,18.417393046540973,2.2758104174887132e-10,17.158975218877888,7.619898850031018e-11
56122,0.2772342341219242,3.813903093867597e-12,1.7839232412385453,8.021423242813619e-15
95550,0.34526453075250757,2.692491433900008e-11,26.9599076940311,1.2110432990818315e-13
119471,2.5023718035019757,3.5380427885396284e-11,6.118957136225065,1.8726670654768262e-13
240170,0.2772342341219242,3.813903093867597e-12,1.7839232412385453,8.021423242813619e-15
261025,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
33254,0.7365227178430269,1.7490893852107553e-11,5.312204983243639,2.8136570933677387e-14
54916,4.44314892268126,6.077439855297636e-11,16.921902410982916,1.388606441013128e-13
61591,0.5675960197221189,8.995001773797593e-11,3.6257377548620737,4.5456796197788443e-13
322133,0.689702567855952,2.3394120630241426e-11,9.851035214783282,4.94336402039853e-14
323233,0.9876691851343423,2.4266327007653136e-11,5.466336706664867,5.2897214214505635e-14
540962,0.29630075554030044,7.27989810229579e-12,1.639901011999432,4.760749279305336e-15
562607,0.8685488234249291,3.612640436746694e-11,12.804269197101723,2.1087155377768903e-13
59157,0.17052709410811204,6.17829838241535e-12,7.073410710086075,6.110353571858257e-13
268190,0.14788580181189262,8.785518986067866e-12,1.3728347180218563,3.1642087021814525e-15
324480,0.9876691851343423,2.4266327007653136e-11,5.466336706664867,5.2897214214505635e-14
134907,1.2790061545341191,6.419518994541779e-11,27.738449526244207,7.351726372232819e-13
108701,4.74439561877371,5.834693026956976e-11,19.941814693470217,1.4118188491890678e-13
112220,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
282156,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
85020,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
202087,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
269081,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
678432,1.0425005096319075,1.634763684368067e-10,49.25632442884357,3.020801433347183e-12
778138,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
282469,0.8685488234249291,3.612640436746694e-11,12.804269197101723,2.1087155377768903e-13
541245,0.15228678019231368,3.6324544265859303e-12,0.9354190074806259,2.6029797896673555e-15
991860,0.4568603405769483,1.0897363279758106e-11,2.806257022441932,2.3426818107007047e-14
14501,0.23440060658877696,5.635689264812586e-13,3.07133604415494,1.2516481910597153e-13
282201,0.6573334205406832,1.000088400125341e-11,4.68603648237407,2.21423094510801e-14
931482,-0.0963040610675462,8.231808737554007e-11,9.6585277821778,4.5858227874869436e-12
82598,2.9266250275064833,4.5290536974426586e-11,9.205893622319055,1.148978764845293e-13
142517,1.3399082289720845,1.0876608168510551e-11,4.739598917331917,1.0121317573933862e-12
294399,0.09849270761789414,1.4190344116412186e-11,9.645287012698574,1.1269092221070144e-12
500157,0.3136630226167445,1.0020837143977884e-11,3.681723156129732,1.2559290945802675e-14
677315,0.5212502548159528,8.17381842184033e-11,24.628162214421767,7.552003583367949e-13
772331,0.17752565656597744,4.0982920684806766e-11,6.183087276910374,7.598434441955847e-14
291096,2.9266250275064833,4.5290536974426586e-11,9.205893622319055,1.148978764845293e-13
934686,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
47028,0.4672748298616277,2.567909725872047e-10,2.9667731737530234,6.018317995111963e-13
589392,0.4519147491330521,1.896978760985004e-10,2.8819766303785093,4.2378217299546656e-13
32394,0.043836031674889274,2.0376535895755464e-12,0.30775281083270456,4.0532350469272424e-16
280850,0.7445508545441413,8.609196477900695e-11,4.478601343466382,2.835429629603489e-13
386924,0.03506882533991288,1.6301228716605319e-12,0.24620224866616264,2.5940704300335853e-16
769104,0.06137044434484571,2.8527150254056076e-12,0.43085393516578824,7.944340691976909e-16
97469,0.02506743558034176,4.574068946905995e-13,0.15283959963039642,1.2003924283602449e-16
517435,0.5330037306731066,1.2713590493051094e-11,3.2739665261822495,3.188650242342619e-14
141683,3.0836179080913517,7.590965255089822e-11,13.160033369146124,1.7528533853968862e-13
142640,3.0836179080913517,7.590965255089822e-11,13.160033369146124,1.7528533853968862e-13
151530,0.8761403059905537,4.814830736010095e-10,5.562699700786947,2.1158149201565575e-12
24811,0.5784554304130273,1.2233693750109453e-10,16.542669757335098,8.25162431140577e-13
104569,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
144272,0.2605543034122433,8.837778904757785e-12,3.7215021922514273,7.054973836519244e-15
179621,0.07362160023438478,1.557015568195748e-11,2.1054306963880762,1.3366267479632374e-14
761663,0.7794499853480564,2.577645350896536e-11,4.828400153026996,5.309500242780609e-14
908994,1.938615045756473,1.9429951229766564e-10,11.89227583024003,1.2621238729826817e-12
880847,6.560039101240808,8.899823259969252e-11,17.929534559817434,2.1086102178431738e-13
267578,0.04910081109481851,7.658150743626462e-13,3.9358043185861407,3.0906413939658584e-14
284254,0.10978524065742817,9.97507718216285e-12,0.5390185654459229,2.610399900655255e-15
696357,0.9568311156473075,6.321966272385783e-12,4.981007784042699,1.602485326496291e-13
253399,0.9978688820429436,2.3073785412666483e-10,1.2457302855828298,2.051356157478163e-13
149518,0.5398351887321988,6.033192830433344e-11,3.1640574731834414,9.899411952110839e-14
150617,0.4765928986999178,1.6140661195832366e-11,7.32761435487555,2.7349089139278392e-14
151617,0.553722393926107,8.83511870004732e-12,3.3641111904759593,1.391992369367273e-14
204051,0.34513168942022626,1.9597655094067195e-11,7.169749750243512,3.239790363919565e-14
547615,0.5267697295899786,6.09100650811475e-11,3.168610450502456,1.4192920225332105e-13
760951,0.023052334787371752,5.292089841738366e-13,0.3647945265547154,7.644714177083466e-17
919092,0.1173599098697433,1.6241194305212205e-11,2.3703112442379637,4.910829024611652e-14
22139,0.15179347882988278,7.005413923222293e-12,2.002817676355273,7.8206739031971e-15
85855,0.14989487917073402,1.2488661273631312e-11,0.7883377048119975,6.795061463842918e-14
128470,0.1416855054541087,2.5853433178164306e-12,0.8638759979109667,3.834902086822037e-15
184088,0.9057786600468345,2.0494630534074386e-11,10.990825642261365,1.5388320147711485e-12
511076,0.3831680932533048,1.2996733683467227e-11,5.472797341546255,1.5257296359254404e-14
907181,1.79945062910734,2.0110642768111324e-10,10.54685824394492,1.0999346613456664e-12
36485,0.19683080438081876,6.50920543155682e-12,1.2192929679360964,3.3858153777551234e-15
88485,0.5934122175951388,3.3477456619829266e-11,4.394218837746046,8.509224317835539e-14
